user_id,ISBN,rating
36907,1878424319,1
37712,0060934417,1
37712,0060959037,1
37712,0060987103,9
37712,0061097101,1
37712,0062502182,9
37712,0070212570,1
37712,014023313X,7
37712,014028009X,1
37712,014029628X,9
37712,0142001740,9
37712,031242227X,1
37712,0345370775,8
37712,0374129983,7
37712,0375727345,4
37712,0385504209,6
37712,0385720106,7
37712,0385720955,8
37712,0440212561,1
37712,0440215625,1
37712,0440222656,8
37712,0446310786,1
37712,0446532231,1
37712,0452282152,8
37712,0553279912,4
37712,0671027360,7
37712,0671510053,9
37712,0679429220,1
37712,067976402X,9
37712,0684801523,8
37712,068484477X,7
37712,0684872153,7
37712,0804111359,4
37712,140003065X,9
37712,1573229571,8
37950,0140067477,6
37950,0312966970,8
37950,0312983867,7
37950,0345337662,5
37950,0345339711,9
37950,038549081X,8
37950,0385497466,8
37950,0399501487,9
37950,0425152251,7
37950,0425175405,7
37950,0425180638,7
37950,0439064872,8
37950,044021145X,6
37950,0440214041,7
37950,0440215625,1
37950,0440220602,4
37950,044022165X,7
37950,0441790348,7
37950,0446310786,9
37950,0446609404,5
37950,0446679593,6
37950,0451167317,7
37950,0451172817,7
37950,0451176464,7
37950,0451177096,8
37950,0451526341,9
37950,0553250531,6
37950,0553280341,8
37950,0553582755,4
37950,0679781587,9
37950,074343627X,9
37950,0812511816,1
37950,0971880107,3
37950,155874262X,6
38273,0060976845,5
38273,0312976275,5
38273,0312980140,7
38273,0312983271,9
38273,0316601950,7
38273,0345413903,1
38273,0425180638,5
38273,0425182908,9
38273,0440225701,5
38273,044023722X,5
38273,0440414806,1
38273,0449003787,5
38273,0449003795,7
38273,0553271636,5
38273,0553274295,1
38273,0743211375,5
39281,0375703055,9
39281,0375727345,9
39281,0380718340,8
39281,0385486804,9
39281,0385504209,1
39281,0385508042,8
39281,0385511612,5
39281,044651652X,9
39281,044651862X,9
39281,0446604801,8
39281,0446612545,7
39281,0446672211,1
39281,0743237188,9
39281,1878424319,8
40889,0060928336,9
40889,0345339681,1
40889,0345387651,5
40889,0345417623,4
40889,0385484518,1
40889,0440220602,8
40889,0440224764,1
40889,0440225701,8
40889,0440226104,6
40889,0440236703,8
40889,0446606812,1
40889,0446611867,8
40889,0515126772,1
40889,0515128554,1
40889,0515130389,8
40889,0515135062,7
40889,0553574574,6
40889,0553579754,8
40889,0671024248,7
40889,0679745203,7
40889,0786817070,8
40889,0786868716,5
40889,089480829X,9
40889,155874262X,1
40889,1558745157,9
41841,0060502258,7
41841,0142000205,7
41841,0312278586,6
41841,0316899984,7
41841,0345391055,3
41841,0345443284,6
41841,0375707972,3
41841,0375727345,8
41841,0380789019,7
41841,0385505833,7
41841,0440225701,9
41841,0440241073,9
41841,0441172717,5
41841,0446605239,3
41841,0671004107,9
41841,067976402X,6
43246,0060959037,9
43246,014028009X,8
43246,0312305060,7
43246,0312966970,1
43246,0312980140,5
43246,0316096199,9
43246,0316781266,6
43246,0316969443,9
43246,0345435168,8
43246,0345439104,8
43246,0345443284,9
43246,0375727345,8
43246,0380718340,1
43246,0385484518,1
43246,0385508042,7
43246,0385722206,8
43246,0425163407,8
43246,0446605239,9
43246,0446606812,9
43246,0446608955,9
43246,0446610038,9
43246,0446612790,9
43246,0446670251,8
43246,0452284449,9
43246,0609804138,5
43246,0671001795,9
43246,067976402X,1
43246,0679781587,8
43246,080410753X,7
43246,0842329218,9
43246,1400031354,9
43619,0060930535,9
43619,0345446860,8
43619,0375703055,1
43619,0425154092,9
43619,0425163407,7
43619,0425167313,8
43619,0440225701,9
43619,0440236673,1
43619,0440241073,9
43619,0446607657,8
43619,0446608955,6
43619,0446609404,1
43619,0446672211,1
43619,067102423X,1
43619,0671867156,5
43687,0061015725,7
43687,0312195516,8
43687,0312966091,9
43687,0312990456,9
43687,0345313860,7
43687,0345337662,8
43687,0345351525,8
43687,0345370775,7
43687,034538475X,7
43687,0553250426,8
43687,0553250531,7
43687,0553273914,8
43687,0671001795,9
43687,0671027360,7
43687,0671027387,6
43687,0671617028,9
43687,0679751521,8
43687,1400034779,6
43842,0060934417,5
43842,0141000198,5
43842,0312278586,5
43842,0312924585,1
43842,0312980140,1
43842,0316096199,1
43842,0316899984,6
43842,0345361792,1
43842,0375726403,3
43842,0375727345,5
43842,0385503822,4
43842,0440206154,1
43842,0446606812,1
43842,0446611867,8
43842,0553279378,1
43842,0684872153,1
43842,080410526X,1
43842,0842329129,8
43910,0060391626,1
43910,0316776963,7
43910,0316777730,9
43910,0385498802,7
43910,0385510438,9
43910,0425162443,9
43910,0425167313,8
43910,0446672211,8
43910,0670894605,8
43910,0671003755,1
43910,0679746048,7
43910,0684801523,9
43910,0743418174,8
43910,0767905180,8
43910,1573225789,8
46398,0060391626,1
46398,014023313X,4
46398,0142000205,7
46398,0156027321,9
46398,0312243022,1
46398,0312421273,7
46398,0316569321,8
46398,0316666343,6
46398,0345350499,9
46398,0345361792,1
46398,0345370775,8
46398,0375706771,9
46398,0375707972,8
46398,0380813815,9
46398,0385484518,3
46398,0385486804,7
46398,0399149155,6
46398,0441003257,9
46398,044651862X,8
46398,0446605239,4
46398,0452282152,6
46398,0553271636,7
46398,0553277472,1
46398,0553279378,7
46398,0553280341,6
46398,0671867156,6
46398,0679745203,5
46398,068484267X,9
46398,0786881852,7
46398,0802130208,1
46398,0971880107,4
46398,1558743669,5
46398,1558745157,5
46398,1878424319,6
48025,0312924585,9
48025,0375727345,6
48025,0425147622,9
48025,0440213525,7
48025,0440220602,9
48025,0440235596,8
48025,0440236703,9
48025,044023722X,8
48025,0446607657,7
48025,0446612545,8
48025,0446612790,8
48025,0451166892,9
48025,0451177096,9
48025,074343627X,8
48046,0060199652,1
48046,0060391626,1
48046,0060938455,8
48046,0156027321,1
48046,0345313860,7
48046,0375725784,5
48046,0380977788,8
48046,0385504209,1
48046,0441569595,3
48046,0452269571,6
48046,0553579754,8
48046,0671003755,9
48046,0684801523,5
48046,0802130208,6
48494,0064400557,1
48494,0345339711,1
48494,0345417623,1
48494,0380018179,1
48494,0425143325,7
48494,044021145X,8
48494,0440241073,9
48494,0446606812,5
48494,0515128554,1
48494,0553250531,1
48494,0679781587,1
48494,0743418174,1
48494,080410753X,1
48494,1400034779,1
48494,155874262X,1
49460,0060987529,9
49460,0064407667,7
49460,0142001805,1
49460,0312282990,9
49460,0312421273,1
49460,0316776963,9
49460,0316777730,9
49460,0345438329,7
49460,0451524934,9
49460,0451526341,8
49460,0553275976,9
49460,0670892963,9
49460,0743211375,8
49460,0805063897,9
49460,1400034779,8
52584,002542730X,1
52584,0140293248,1
52584,0316601950,9
52584,0316666343,9
52584,0380018179,1
52584,038079487X,9
52584,0385492081,9
52584,0440224675,1
52584,0446606812,7
52584,0446672211,8
52584,0451184963,1
52584,0553272535,8
52584,0609804138,7
52584,0684872153,9
52584,0743418174,1
52584,0804106304,7
52584,080410753X,8
52584,080411109X,9
53174,0312195516,1
53174,0312924585,1
53174,0316601950,1
53174,0316693200,8
53174,0316781142,9
53174,0345313860,9
53174,0345339711,9
53174,0345350499,1
53174,0345417623,1
53174,0375707972,1
53174,0385504209,1
53174,0440206154,1
53174,0440212561,1
53174,0440215625,1
53174,0441172717,1
53174,0446364193,7
53174,0446605239,1
53174,0446611085,1
53174,0451172817,1
53174,0553260111,1
53174,0553268880,9
53174,0679746048,9
53174,0812511816,7
53220,034541389X,7
53220,0380718340,8
53220,038550120X,8
53220,0385511612,6
53220,0425182908,8
53220,0440236673,1
53220,0440241073,1
53220,0440241537,1
53220,0446364193,1
53220,0446601241,1
53220,0446604801,1
53220,0446605484,1
53220,0446606189,1
53220,0446609404,1
53220,0446610038,1
53220,0446612545,1
53220,0446612790,1
53220,0671024248,8
53614,0345337662,1
53614,038550120X,8
53614,044021145X,1
53614,0440220602,1
53614,044022165X,8
53614,0440224675,7
53614,0440224764,1
53614,0440236673,1
53614,0446609404,9
53614,0446611212,1
53614,0671004530,1
53614,0679751521,9
53614,0743211375,7
53614,1573229571,9
55187,0060175400,8
55187,0060199652,1
55187,0140067477,5
55187,0399501487,8
55187,0446310786,1
55187,044651862X,9
55187,0446610038,1
55187,0446672211,8
55187,0671001795,1
55187,0679745203,7
55187,067976402X,1
55187,0743436210,8
55187,0812550706,1
55187,0971880107,6
55490,0060929871,9
55490,0316666009,5
55490,0345313860,1
55490,0345337662,7
55490,0345384466,9
55490,034538475X,7
55490,0380789035,1
55490,0440180295,1
55490,0446601241,1
55490,0446605484,1
55490,0446607657,9
55490,0446611212,9
55490,0451156609,8
55490,0451177096,5
55490,0451524934,1
55490,0553277472,9
55492,0060502258,5
55492,0061015725,1
55492,0064407667,1
55492,0312305060,4
55492,0380018179,1
55492,0385508042,9
55492,0385511612,9
55492,0385730586,1
55492,0439064864,1
55492,0439136350,1
55492,0439139597,1
55492,043935806X,9
55492,044651652X,7
55492,0446532231,6
55492,0452282152,8
55492,059035342X,1
55492,0671027344,7
55492,0842329242,9
55492,1558745157,9
56399,0140067477,1
56399,0345350499,1
56399,0345361792,9
56399,0345370775,1
56399,0380018179,1
56399,038549081X,6
56399,0399501487,7
56399,0441790348,1
56399,0451169530,1
56399,0452284449,8
56399,0552124753,1
56399,0553250426,1
56399,0553250531,1
56399,0971880107,5
56447,0060928336,8
56447,0060958022,8
56447,0140067477,8
56447,0140119906,6
56447,0312278586,7
56447,0316666343,8
56447,0316776963,7
56447,0345413350,7
56447,0375702709,7
56447,0380789035,7
56447,0385474016,8
56447,0439064872,8
56447,0440219078,8
56447,0515132187,8
56447,059035342X,7
56447,0671003755,8
56447,0671041789,1
56447,0842329129,6
56447,0842329242,9
56554,0140293248,6
56554,0142001740,1
56554,0312291639,9
56554,0385508042,9
56554,0385510438,9
56554,0385511612,9
56554,0385730586,1
56554,0446605239,1
56554,0446606812,9
56554,0451169530,1
56554,0451176464,9
56554,0671021001,7
56554,0743418204,1
56554,0767905180,1
56856,0060392452,8
56856,0316769487,9
56856,0380012863,7
56856,0399501487,5
56856,044021145X,7
56856,0440214041,7
56856,0440220602,9
56856,0440221471,8
56856,044022165X,1
56856,0440224764,7
56856,0446672211,8
56856,0451183665,7
56856,0671042858,7
56856,0684874350,1
57398,0060502258,9
57398,0060928336,8
57398,0345339703,1
57398,0345339738,1
57398,0345378482,8
57398,0345384466,9
57398,0385474016,9
57398,0425147622,8
57398,0425169863,8
57398,0425175405,1
57398,0439064872,1
57398,0440211263,1
57398,0440212561,1
57398,0446310786,8
57398,059035342X,1
57398,0671004573,5
60244,0060392452,8
60244,0060502258,8
60244,0060928336,8
60244,0060987103,7
60244,0140293248,8
60244,014029628X,8
60244,0140298479,8
60244,0141000198,8
60244,0142001740,8
60244,0312195516,7
60244,0312278586,8
60244,0312966091,9
60244,0312966970,9
60244,0312983271,7
60244,0312990456,9
60244,0316284955,8
60244,0316769487,7
60244,0316780375,8
60244,0345339681,1
60244,0345339738,1
60244,0345342968,9
60244,0345391802,9
60244,0345435168,9
60244,0345465083,9
60244,0375700757,6
60244,0375702709,9
60244,0375705856,7
60244,0375727345,7
60244,0385335881,8
60244,0385505833,8
60244,0385720106,8
60244,0440180295,8
60244,0440219078,9
60244,0440235596,7
60244,0440998050,1
60244,0446670251,9
60244,0449003795,8
60244,0449005615,9
60244,0449219364,9
60244,0451169530,4
60244,0451524934,9
60244,0553272535,8
60244,0553274295,1
60244,0553280341,9
60244,0609804138,8
60244,067088300X,8
60244,0671001795,9
60244,0679429220,7
60244,0679731148,9
60244,0679746048,7
60244,0679751521,7
60244,0679781587,8
60244,068484267X,9
60244,0743237188,8
60244,0743418174,8
60244,0767900383,8
60244,0767902521,9
60244,0767905180,7
60244,0767905385,9
60244,0786881852,9
60244,0804106304,8
60244,080411109X,9
60244,0804114986,8
60244,0812550706,9
60244,0842329129,5
60244,140003065X,1
60244,1400034779,9
62862,0060928336,6
62862,0060930535,1
62862,0061097101,8
62862,0140244824,5
62862,0142001430,7
62862,0312195516,1
62862,0312278586,8
62862,0316666343,6
62862,0316781266,8
62862,0345443284,8
62862,0375727345,8
62862,0380718332,8
62862,0385335482,8
62862,038572179X,7
62862,0440241073,7
62862,0446610399,7
62862,0446672211,1
62862,0671027360,8
62862,0743203631,7
62862,0767905180,9
62862,0786885688,1
62862,1573225789,9
62862,1878424319,8
62891,006101351X,9
62891,0140119906,1
62891,014028009X,9
62891,0316666343,6
62891,0345353145,8
62891,0345370775,8
62891,0345378482,8
62891,0345378490,7
62891,0345380371,7
62891,0385479565,6
62891,0440206154,7
62891,0440224675,5
62891,044651652X,7
62891,0679745203,6
62891,0684874350,3
62891,1558745157,9
64436,0060502258,9
64436,0060934417,7
64436,0061009059,7
64436,0142004235,9
64436,0345348036,9
64436,0345361792,8
64436,0345438329,7
64436,0345443284,3
64436,0375706771,6
64436,0375726403,1
64436,0380813815,9
64436,038550120X,9
64436,0385505833,8
64436,0385511612,5
64436,0446679593,7
64436,0767905180,8
64436,0786867647,8
64436,1400031354,7
66942,0060987561,7
66942,0142001740,7
66942,0151008116,8
66942,0312924585,7
66942,0316666343,8
66942,0345370775,9
66942,0375702709,6
66942,0380789019,1
66942,0380977788,9
66942,0385265700,6
66942,0385479565,1
66942,0439064872,9
66942,0439136350,9
66942,0439139597,9
66942,043935806X,7
66942,0440224675,6
66942,0446310786,1
66942,0451167317,8
66942,059035342X,9
66942,0671021001,8
66942,0671041789,7
66942,0679429220,8
66942,0804106304,1
66942,0804114986,2
66942,0842329218,7
66942,1558743669,8
66942,1573229326,1
68555,0060928336,1
68555,0070212570,8
68555,014025448X,8
68555,014028009X,4
68555,0142004235,9
68555,0312195516,1
68555,0385504209,1
68555,0385511612,9
68555,0440212561,1
68555,0440214041,8
68555,0440215625,5
68555,0440220602,7
68555,0440221471,7
68555,0440224764,7
68555,0440225701,7
68555,0440236673,7
68555,044023722X,4
68555,0446359866,5
68555,0446605239,8
68555,0515132187,7
68555,0553260111,8
68555,0670894605,9
68555,0671041789,9
68555,0767902521,9
69078,0060175400,7
69078,0060199652,8
69078,0060915544,8
69078,0060921145,8
69078,0060929871,9
69078,0060938455,8
69078,0140119906,9
69078,0312243022,9
69078,0312278586,5
69078,0312282990,8
69078,0316666343,7
69078,0345342968,9
69078,0374129983,9
69078,0375700757,9
69078,0375705856,8
69078,039592720X,9
69078,0449005615,8
69078,0449907481,8
69078,0451524934,8
69078,0553277472,6
69078,0671003755,7
69078,0679429220,8
69078,0679781587,8
69078,068484477X,8
69078,0684874350,9
69078,0743418174,6
69389,0060391626,8
69389,0312305060,9
69389,0312966091,9
69389,0312966970,9
69389,0312971346,9
69389,0312976275,9
69389,0316569321,9
69389,0439064864,8
69389,0439136350,8
69389,0439139597,8
69389,043935806X,8
69389,0446610038,8
69389,0553271636,8
69389,0553279912,8
69389,0553280341,8
69389,0590353403,8
69389,0671001795,9
69389,0684867621,8
69389,0842329242,8
69971,0142001740,9
69971,0156027321,8
69971,0345348036,1
69971,0345413350,1
69971,0345417623,4
69971,0345465083,8
69971,0385486804,4
69971,0385722206,9
69971,0440212561,1
69971,044023722X,3
69971,0441172717,5
69971,0446532231,6
69971,0525947647,9
69971,0749397543,8
69971,0804106304,8
69971,080410753X,1
69971,080411109X,1
69971,1400031354,8
70666,006101351X,5
70666,0316769487,9
70666,0345353145,8
70666,0345370775,7
70666,0345378482,5
70666,0345378490,6
70666,0345380371,5
70666,0345402871,5
70666,034540288X,6
70666,0385484518,1
70666,0440211727,9
70666,0440213525,9
70666,0440221471,1
70666,044022165X,6
70666,0440225701,9
70666,0440234743,7
70666,0440236673,7
70666,0446605239,5
70666,0451183665,8
70666,0553296981,7
70666,067102423X,5
70666,080410526X,9
73044,0060930535,9
73044,014025448X,6
73044,0140298479,8
73044,0142001740,9
73044,0142004235,6
73044,0312195516,1
73044,0312291639,8
73044,0312305060,8
73044,0316601950,7
73044,0345361792,8
73044,0345443284,7
73044,0380730138,7
73044,038079487X,8
73044,0385484518,5
73044,0446608955,8
73044,0446679593,6
73044,0553273914,8
73044,0609804138,6
73044,067088300X,8
73044,0671038184,7
73044,0679781587,1
73044,1573229571,7
73681,0060958022,9
73681,0156027321,9
73681,0380718332,9
73681,0385504209,7
73681,0385722206,9
73681,0425154092,8
73681,0425158616,9
73681,0425180638,9
73681,0439064864,1
73681,0439136350,1
73681,0439139600,1
73681,0446531332,8
73681,0451167317,9
73681,0451176464,9
73681,0553250531,6
73681,0553275976,7
73681,0590353403,1
73681,067102423X,9
73681,0679745203,9
73681,0679751521,9
73681,0679781587,7
73681,0804106304,7
75591,0060392452,1
75591,0060976845,7
75591,014023313X,8
75591,031242227X,9
75591,0316780375,8
75591,0345438329,9
75591,0375727345,6
75591,0380977788,7
75591,0385479565,8
75591,0385720955,8
75591,0385722206,7
75591,0385730586,1
75591,0425162443,1
75591,0439064864,1
75591,0440180295,8
75591,0446532231,8
75591,0446670251,9
75591,0449907481,1
75591,0452269571,9
75591,0553275976,9
75591,059035342X,1
75591,0609804138,1
75591,067088300X,9
75591,0670892963,5
75591,0671510053,9
75591,0679429220,1
75591,0679746048,1
75591,0802130208,1
75591,0804111359,1
75819,0066214122,1
75819,0312995423,9
75819,0316666343,9
75819,0316769487,2
75819,0345378482,9
75819,0380012863,5
75819,038550120X,8
75819,0385504209,1
75819,0385511612,1
75819,0439064864,7
75819,0439139597,7
75819,043935806X,1
75819,0440206154,9
75819,0440234743,7
75819,0440236673,9
75819,0590353403,9
75819,0671041789,5
75819,0679444815,1
75819,0767902521,7
75819,0786868716,6
76223,0066214122,8
76223,0312305060,8
76223,0345339681,9
76223,0345350499,1
76223,0345370775,8
76223,0345380371,8
76223,0439064864,7
76223,0439136350,7
76223,0439139600,8
76223,0440206154,7
76223,0441172717,1
76223,0590353403,9
76223,0679444815,7
76223,0812511816,9
76626,0064400557,9
76626,0064407667,8
76626,0142001805,9
76626,0156027321,9
76626,0330332775,8
76626,0375703861,8
76626,0380002930,1
76626,0380789035,9
76626,043935806X,7
76626,0440206154,5
76626,0440498058,1
76626,0446310786,1
76626,0451526341,1
76626,0552124753,4
76626,0553275976,9
76626,0749397543,9
76626,0786817070,5
78783,0060987529,5
78783,0140293248,7
78783,0316666343,1
78783,0345443284,8
78783,0380718340,9
78783,038079487X,8
78783,0385335482,8
78783,0385335881,9
78783,0385336179,9
78783,0385720106,9
78783,0425147622,1
78783,0425163407,9
78783,0425169863,1
78783,0440215625,1
78783,0440222656,9
78783,0440235596,9
78783,0446610399,8
78783,0449907481,7
78783,0451166892,1
78783,0684872153,9
78783,0743203631,8
78783,0805063897,9
78783,089480829X,9
78783,1558743669,1
78783,1558745157,1
78783,1573225789,8
78834,0064472272,1
78834,014028009X,7
78834,031242227X,7
78834,0316769487,1
78834,0316776963,1
78834,0316777730,6
78834,0375703055,7
78834,0380002930,1
78834,0399501487,1
78834,043935806X,1
78834,0446532231,1
78834,0451526341,1
78834,0671727796,1
78834,0679751521,7
78834,0743211375,1
78834,0786817070,7
78834,0786867647,1
78973,0060958022,8
78973,0140298479,9
78973,0316666009,8
78973,0345413903,8
78973,0380718340,8
78973,0385335881,9
78973,0385336179,9
78973,0425180638,7
78973,0439139600,1
78973,0440234743,7
78973,0446604801,7
78973,0446605484,8
78973,0446609404,8
78973,0446610399,7
78973,0446611212,8
78973,0446611867,7
78973,0451167317,7
78973,0451176464,9
78973,0451177096,7
78973,0451184963,8
78973,0553273914,8
78973,0553579754,7
78973,0553582747,9
78973,0553582755,7
78973,067088300X,6
78973,0671004573,8
78973,0671793489,8
78973,0743418174,9
78973,0743418204,8
81318,0060928336,9
81318,0060976845,8
81318,0140298479,8
81318,0316569321,8
81318,0316666343,2
81318,0316969680,5
81318,0385504209,1
81318,0446531332,7
81318,0446611085,6
81318,0446611867,5
81318,0553574574,4
81318,0671014196,7
81318,0671027360,8
81318,0767905180,8
85426,0064407667,9
85426,0064472272,9
85426,0142001805,8
85426,0156027321,1
85426,0312924585,8
85426,0345342968,1
85426,0375700757,9
85426,0375707972,9
85426,0380002930,8
85426,0385335482,6
85426,0440206154,1
85426,059035342X,1
85426,0679781587,1
85426,0786881852,8
85426,1558744150,9
85526,0060929871,7
85526,0060930535,8
85526,0060958022,9
85526,0062502182,1
85526,0140119906,9
85526,0312195516,8
85526,0375726403,9
85526,0380012863,9
85526,0385720106,8
85526,039592720X,1
85526,044651652X,5
85526,0446532231,7
85526,0452282152,7
85526,0553250426,8
85526,0671510053,7
85526,0679781587,8
85526,068484267X,8
85526,0786881852,8
85526,080410526X,8
86189,0060173289,5
86189,014025448X,6
86189,0142001740,6
86189,0156027321,8
86189,0316666343,8
86189,0374129983,7
86189,0375727345,8
86189,0385504209,3
86189,044021145X,8
86189,0440212561,8
86189,0440215625,7
86189,0449907481,7
86189,067976402X,5
86189,0743227441,6
86202,0060502258,6
86202,0060987529,7
86202,0312278586,8
86202,0385335482,7
86202,0385504209,7
86202,0385722206,7
86202,0385730586,7
86202,0446532231,7
86202,0446604801,5
86202,0449212602,9
86202,0452282152,9
86202,0452283205,7
86202,0553280341,7
86202,0671041789,7
86202,068484267X,5
86202,0743225406,6
86202,0786868716,6
86202,1400031354,7
86202,1400034779,7
87141,0312924585,9
87141,0316693006,9
87141,0345378490,7
87141,0345391055,8
87141,0385472951,8
87141,0385497466,8
87141,044021145X,8
87141,0440211727,8
87141,0440213525,8
87141,0440220602,8
87141,0440236673,8
87141,0441003257,9
87141,0451166892,8
87141,0553260111,9
87141,059035342X,1
87141,0842329129,8
87141,0842329242,8
87555,0060392452,1
87555,0060938455,1
87555,0062502182,7
87555,0141000198,8
87555,0142000205,9
87555,0345313860,8
87555,0345337662,7
87555,0345339681,7
87555,0345351525,7
87555,0345384466,6
87555,034538475X,3
87555,0385484518,1
87555,0439139597,9
87555,0449212602,1
87555,0451524934,1
87555,0452269571,9
87555,0525947647,1
87555,0553296981,1
88693,0060199652,9
88693,0060391626,6
88693,0060977493,8
88693,0066214122,8
88693,0140067477,8
88693,0312195516,7
88693,0312278586,8
88693,0312282990,9
88693,0316789089,8
88693,0345438329,7
88693,0375726403,8
88693,0385479565,9
88693,0385498802,9
88693,0385504209,8
88693,039592720X,9
88693,0452282152,8
88693,0452282829,8
88693,0553260111,7
88693,0553275976,8
88693,0671003755,7
88693,0671027360,7
88693,0679444815,8
88693,067976402X,7
88693,0842329218,5
88693,0971880107,4
88693,1400031354,9
88733,0060915544,8
88733,0060928336,8
88733,0060959037,1
88733,0064400557,1
88733,0312983271,8
88733,0345339681,9
88733,0345378490,9
88733,0345446860,7
88733,0439064872,1
88733,0439136369,1
88733,0439139597,9
88733,0439139600,1
88733,043935806X,8
88733,044021145X,7
88733,0440498058,1
88733,0446672211,8
88733,059035342X,1
88733,0671793489,9
88733,0679429220,8
88733,0679781587,1
89602,0060934417,7
89602,0060959037,7
89602,0060987103,6
89602,0060987529,8
89602,0140119906,7
89602,014028009X,5
89602,0142001740,9
89602,0142001805,8
89602,031242227X,8
89602,0316666343,8
89602,0316776963,8
89602,0316899984,5
89602,0345361792,8
89602,0345387651,5
89602,0375702709,5
89602,0375705856,5
89602,0375726403,6
89602,0375727345,5
89602,0380002930,5
89602,0380789019,8
89602,0380789035,5
89602,0380813815,9
89602,0380977788,8
89602,0385504209,8
89602,0441003257,6
89602,0446310786,9
89602,0446604666,5
89602,0449003795,7
89602,0452269571,5
89602,0452282829,5
89602,0553272535,7
89602,0671024248,5
89602,0671027360,7
89602,0679429220,8
89602,0679746048,5
89602,0679781587,5
89602,0743418174,7
89602,0767900383,9
89602,0767905180,5
89602,0767905385,6
89602,0786817070,7
89602,0786868716,6
89602,1400031354,8
89602,1400034779,8
89602,1573229326,5
90417,0060928336,8
90417,0316569321,1
90417,0316601950,9
90417,0375707972,9
90417,038572179X,5
90417,0440211727,8
90417,0440214041,8
90417,0440226430,1
90417,0446606812,5
90417,0451203771,9
90417,0515128554,1
90417,0515131229,9
90417,0842329129,9
90417,0842329218,1
91103,006101351X,5
91103,0140244824,5
91103,0316284955,7
91103,0316666343,9
91103,0345443284,6
91103,0380730138,6
91103,0385505833,8
91103,0425162443,8
91103,044021145X,7
91103,0440222656,5
91103,0440226104,8
91103,0440235596,7
91103,0440241537,6
91103,044651652X,6
91103,0671021001,7
91103,0671041789,9
91103,067976402X,5
91113,0060959037,1
91113,0060987103,9
91113,0140298479,8
91113,0156027321,8
91113,0312195516,8
91113,0312983867,8
91113,0316096199,9
91113,0345350499,9
91113,0345361792,1
91113,0375726403,9
91113,0380731851,1
91113,0385336179,8
91113,038572179X,9
91113,0440215625,9
91113,0440221471,8
91113,0515135062,7
91113,0553582755,8
91113,0679745203,7
91113,0743237188,8
91113,0767905180,8
91113,0805063897,1
91113,0812550706,9
91113,1573229326,9
92810,0312976275,7
92810,0345387651,9
92810,0345417623,5
92810,0380731851,7
92810,0385504209,9
92810,0425182908,6
92810,0440241073,7
92810,0446604666,8
92810,0446609404,8
92810,0446610399,9
92810,0452264464,7
92810,059035342X,7
92810,0671027360,6
92810,0671027387,7
92810,0671042262,9
93092,0060987561,1
93092,0064400557,1
93092,0140244824,8
93092,0142000205,9
93092,0142004235,9
93092,0345387651,4
93092,0440221471,8
93092,0440224764,9
93092,0446532231,1
93092,0446606812,1
93092,0446611867,9
93092,0553272535,1
93092,0553279378,9
93092,0671021001,7
93629,014023313X,9
93629,0312195516,9
93629,0345348036,9
93629,0345370775,6
93629,0345380371,9
93629,0380018179,6
93629,0385504209,9
93629,0385505833,4
93629,0440206154,9
93629,0440214041,7
93629,0446359866,7
93629,0449212602,4
93629,0553268880,1
93629,0553275976,8
93629,0743237188,7
94347,0060392452,6
94347,0140293248,7
94347,0141000198,7
94347,0312282990,1
94347,0316776963,6
94347,0345342968,9
94347,0375703055,7
94347,0375703861,5
94347,0375706771,8
94347,0375727345,9
94347,0385720106,7
94347,0425162443,7
94347,0553277472,6
94347,0671727796,9
94347,0802130208,9
95359,0060175400,9
95359,0060392452,1
95359,0060915544,9
95359,0060934417,9
95359,0060976845,7
95359,0060987529,7
95359,0061009059,8
95359,0061097101,8
95359,0061097314,9
95359,0070212570,9
95359,014023313X,8
95359,0140293248,8
95359,0142001430,1
95359,0312195516,7
95359,0312243022,1
95359,0312278586,9
95359,0312305060,1
95359,031242227X,9
95359,0316096199,9
95359,0316284955,6
95359,0316601950,1
95359,0316666343,9
95359,0316769487,8
95359,0345361792,1
95359,0345370775,9
95359,0345378490,6
95359,0345380371,6
95359,0345391802,1
95359,034541389X,8
95359,0345438329,9
95359,0375707972,6
95359,0375725784,9
95359,0375726403,9
95359,0375727345,7
95359,0380718340,8
95359,0380730138,6
95359,0385265700,8
95359,0385472951,4
95359,0385474016,8
95359,0385479565,9
95359,0385486804,1
95359,0385492081,1
95359,0399501487,1
95359,0425167313,6
95359,043935806X,1
95359,0440219078,9
95359,0440226430,6
95359,0440236673,7
95359,0440236703,9
95359,0440498058,1
95359,0440998050,1
95359,0441003257,1
95359,0446310786,1
95359,0446601241,8
95359,0446605484,7
95359,0446607657,3
95359,0446610038,8
95359,0446611212,8
95359,0446670251,9
95359,0449212602,1
95359,0449907481,1
95359,0451524934,1
95359,0452269571,1
95359,0553268880,8
95359,0553275976,8
95359,0553279912,4
95359,0553572997,9
95359,0553579754,5
95359,0609804138,1
95359,067088300X,8
95359,0671003755,8
95359,0671004107,9
95359,0671027360,9
95359,0671042858,8
95359,0679751521,1
95359,0743225406,9
95359,074343627X,9
95359,0767905180,4
95359,0786867647,8
95359,0786881852,5
95359,080410753X,7
95359,1400031354,9
95932,0060928336,8
95932,0060987529,7
95932,006101351X,9
95932,0316776963,8
95932,0316780375,9
95932,0345313860,8
95932,0345384466,9
95932,0380002930,1
95932,0380789035,7
95932,0380977788,9
95932,044021145X,7
95932,0440214041,7
